mse
0.5006406983623535
0.3523128132565787
0.27158474651537606
0.21769606038552722
0.18211740211931893
0.1557773148956164
0.1359008410674052
0.12062757827052324
0.10832768841449636
0.09834504905354303
0.089804791626184
0.08256977901331569
0.07667624681054205
0.07147257631810876
0.06681484284904793
0.0627902014690273
0.05926279980533085
0.0560651470928457
0.05332240681528472
0.050693919915238805
0.048314969291627353
0.0461970138824134
0.044309152369866656
0.0425398981977142
0.040917344267504784
0.039461550972161315
0.038013938073615076
0.036763071633759
0.03556732422376323
0.034469581839853804
0.033382763326310155
0.032360637918436304
0.031436115378460215
0.03059170924614783
0.029813412370836356
0.028971252418984943
0.028257949645407957
0.027523293190188907
0.026854106621457756
0.026215222242518262
0.025606295311303873
0.0250389821901291
0.024502011782368334
0.02399564833013759
0.023482313288739367
0.02300455232180995
0.02255801083151539
0.022121940209316845
0.02171036596452375
0.021321588759515623
0.020957651709589797
0.02058702887302318
0.020221114704430547
0.019882485218626712
0.019569374275376174
0.01924378823099062
0.01893141261671498
0.018639061428501948
0.018342039586817866
0.01807449910863307
0.017804521617671237
0.017539885850583935
0.01728760337726452
0.017055209615025504
0.016823429780076487
0.016600465407300233
0.016380628070097446
0.01615929135329357
0.015949882396153987
0.015756135202526608
0.01556353251620061
0.0153628764952774
0.01517798772798403
0.014994476202536463
0.014815989076143411
0.014640088351650902
0.01445670242488174
0.014290720449847581
0.014131756612191891
0.013988613406885434
0.013836746007741006
0.013681833828546375
0.013545690399971673
0.01341153000475632
0.013278769570644826
0.013150312434510935
0.01301643003472811
0.012890045389301495
0.012758547245465324
0.012632096680151465
0.012517851305954524
0.012404254135248661
0.012290276050833096
0.012169481823076152
0.012060598797138103
0.011952349328301502
0.011846558781169454
0.01174444245487888
0.011641386882090371
0.01153941784831983
